Age,Gender,Occupation,ScreenTime,SocialMedia,Gaming,Streaming,WorkEducation,Unlocks,AppSwitching,Notifications,LateNightUsage,SleepHours,MoodScore,PhysicalActivity,HeartRate,AddictionLevel,TouchFrequency,SessionInterval,NightUsageRatio,EngagementScore,BehaviorText
1.0,0.0,0.0,0.3110047846889953,0.3454545454545454,0.7,0.3999999999999999,0.125,0.1004366812227074,0.1296296296296296,0.180327868852459,0.65,0.6400000000000001,0.8888888888888888,0.3666666666666667,0.5882352941176472,1,0.1004366812227074,0.1989796214556214,0.2821245002855511,0.4503816793893129,"User shows low screen time, low app switching, high late night usage, healthy sleep pattern, high gaming activity, stable mood pattern."
0.6730769230769231,0.5,0.0,0.7033492822966507,1.0,0.45,0.2222222222222222,0.8125,0.5502183406113537,0.5925925925925926,0.8652094717668488,0.9,0.6199999999999999,0.7777777777777777,0.5,0.8235294117647061,0,0.5502183406113538,0.1040677749632814,0.2174880763116057,0.5877862595419848,"User shows high screen time, moderate app switching, high late night usage, healthy sleep pattern, heavy social media engagement, stable mood pattern."
0.75,0.0,0.0,0.492822966507177,0.5636363636363636,0.425,0.4444444444444445,0.525,0.4628820960698689,0.462962962962963,0.052823315118397,0.025,0.3800000000000001,0.4444444444444445,0.3,0.4117647058823528,0,0.4628820960698691,0.0877227268407579,0.0079265748852732,0.4732824427480916,"User shows moderate screen time, moderate app switching, controlled night usage, poor sleep pattern, stable mood pattern."
0.4423076923076923,1.0,0.0,0.6698564593301437,0.8181818181818182,0.175,0.4666666666666666,0.975,0.3580786026200873,0.5555555555555556,0.4408014571948997,0.925,0.9600000000000002,0.1111111111111111,0.1333333333333333,0.6176470588235294,0,0.3580786026200874,0.1493658496866085,0.2323198942498348,0.5114503816793894,"User shows moderate screen time, moderate app switching, high late night usage, healthy sleep pattern, heavy social media engagement, possible emotional imbalance."
0.0384615384615384,1.0,0.6666666666666666,0.4880382775119617,0.7272727272727273,0.375,0.1333333333333333,0.6375,0.7379912663755458,0.962962962962963,0.1420765027322404,0.525,0.6400000000000001,1.0,0.7333333333333334,0.5294117647058822,0,0.7379912663755459,0.0520176428213726,0.1676470588235294,0.4198473282442748,"User shows moderate screen time, frequent app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, stable mood pattern."
0.4038461538461539,0.5,0.0,0.4354066985645933,0.8545454545454546,1.0,0.0222222222222222,0.1625,0.5458515283842794,0.1851851851851852,0.3460837887067395,0.125,0.0999999999999999,0.5555555555555556,0.6,0.323529411764706,0,0.5458515283842795,0.0654713983251625,0.0433196534427724,0.6259541984732824,"User shows moderate screen time, low app switching, controlled night usage, poor sleep pattern, heavy social media engagement, high gaming activity, stable mood pattern."
1.0,0.0,1.0,0.3875598086124402,0.1818181818181818,0.275,0.1333333333333333,0.8125,0.1135371179039301,0.5185185185185185,0.9672131147540984,0.25,0.74,1.0,0.1999999999999999,0.4705882352941177,1,0.1135371179039301,0.2201087584176361,0.0939199209095402,0.1603053435114504,"User shows low screen time, moderate app switching, controlled night usage, healthy sleep pattern, stable mood pattern."
0.0192307692307692,0.5,1.0,0.6028708133971292,0.2181818181818181,0.75,0.8666666666666667,0.675,0.5633187772925764,0.5185185185185185,0.9143897996357012,0.15,0.3199999999999998,0.4444444444444445,0.0666666666666666,0.2941176470588234,0,0.5633187772925765,0.0872262074543945,0.0408895265423242,0.5725190839694658,"User shows moderate screen time, moderate app switching, controlled night usage, poor sleep pattern, high gaming activity, stable mood pattern."
0.4423076923076923,0.0,0.6666666666666666,0.3684210526315789,0.4909090909090909,0.05,0.7555555555555555,0.15,0.5021834061135371,0.6851851851851851,0.2076502732240437,0.225,0.3400000000000001,0.3333333333333333,0.5333333333333333,0.1764705882352939,2,0.5021834061135372,0.0610494927019957,0.087468030690537,0.4351145038167939,"User shows low screen time, moderate app switching, controlled night usage, poor sleep pattern, possible emotional imbalance."
0.8269230769230769,0.0,0.3333333333333333,0.4641148325358852,0.8545454545454546,0.475,0.7999999999999998,0.0125,0.5895196506550218,0.6666666666666666,0.5118397085610201,0.275,0.2199999999999999,0.7777777777777777,0.6666666666666666,0.6470588235294117,0,0.5895196506550219,0.0640539881158029,0.0910675381263616,0.732824427480916,"User shows moderate screen time, moderate app switching, controlled night usage, poor sleep pattern, heavy social media engagement, stable mood pattern."
0.5576923076923077,0.0,0.0,0.3110047846889953,0.2,0.05,0.2666666666666666,0.5375,0.3406113537117904,0.2592592592592593,0.8724954462659381,0.575,0.6400000000000001,0.7777777777777777,0.2333333333333333,0.7352941176470589,1,0.3406113537117904,0.0782535330099135,0.2495716733295259,0.1450381679389313,"User shows low screen time, low app switching, controlled night usage, healthy sleep pattern, stable mood pattern."
0.7115384615384617,1.0,0.0,0.4401913875598086,0.9636363636363636,0.475,0.2444444444444444,0.2375,0.5414847161572052,0.9814814814814814,0.9562841530054644,0.25,0.9600000000000002,0.7777777777777777,0.3999999999999999,0.6764705882352939,0,0.5414847161572053,0.0667583681923911,0.085972850678733,0.5877862595419847,"User shows moderate screen time, frequent app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, stable mood pattern."
0.0192307692307692,0.0,1.0,0.3205741626794258,0.1272727272727272,0.025,0.0444444444444444,0.8625,0.7336244541484715,0.9259259259259258,0.1548269581056466,0.5,0.8200000000000001,0.4444444444444445,0.8666666666666667,0.2941176470588234,2,0.7336244541484717,0.033350598730875,0.2128851540616246,0.0305343511450381,"User shows low screen time, frequent app switching, controlled night usage, healthy sleep pattern, stable mood pattern."
0.3846153846153846,1.0,0.6666666666666666,0.3205741626794258,0.1818181818181818,0.625,0.4666666666666666,0.25,0.611353711790393,0.2592592592592593,0.923497267759563,0.65,0.92,0.5555555555555556,0.5,0.6764705882352939,2,0.6113537117903931,0.0423380659443581,0.276750700280112,0.381679389312977,"User shows low screen time, low app switching, high late night usage, healthy sleep pattern, high gaming activity, stable mood pattern."
0.6153846153846154,0.0,0.3333333333333333,0.4832535885167464,0.1636363636363636,0.575,0.3777777777777778,0.6625,0.3930131004366812,0.1111111111111111,1.0,0.775,0.94,0.2222222222222222,0.8666666666666667,0.6176470588235294,2,0.3930131004366812,0.1011567560663965,0.2492594159966144,0.3282442748091603,"User shows moderate screen time, low app switching, high late night usage, healthy sleep pattern, possible emotional imbalance."
0.2115384615384615,1.0,1.0,0.598086124401914,0.5818181818181818,0.8,0.8444444444444443,0.35,0.6506550218340611,0.8888888888888888,0.3351548269581056,0.875,0.0,0.5555555555555556,0.5333333333333333,0.8235294117647061,0,0.6506550218340612,0.0742033674620575,0.2399855647780584,0.732824427480916,"User shows moderate screen time, frequent app switching, high late night usage, poor sleep pattern, high gaming activity, stable mood pattern."
0.4038461538461539,1.0,0.3333333333333333,0.5741626794258374,0.9090909090909092,0.575,0.6888888888888889,0.35,0.5152838427947598,0.962962962962963,0.9854280510018216,0.15,0.6199999999999999,0.2222222222222222,0.6,0.5294117647058822,0,0.5152838427947599,0.0911414421965056,0.0424422933730454,0.7480916030534351,"User shows moderate screen time, frequent app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, possible emotional imbalance."
0.8269230769230769,1.0,0.6666666666666666,0.3397129186602871,0.2545454545454545,0.925,0.1333333333333333,0.1875,0.2008733624454148,0.5185185185185185,0.4116575591985428,0.65,0.94,0.7777777777777777,0.5666666666666667,0.4411764705882355,1,0.2008733624454148,0.1335887454318267,0.266594711279007,0.3893129770992366,"User shows low screen time, moderate app switching, high late night usage, healthy sleep pattern, high gaming activity, stable mood pattern."
0.4615384615384615,0.5,0.6666666666666666,0.6459330143540671,0.5454545454545454,0.775,0.977777777777778,0.5,0.2008733624454148,0.5925925925925926,0.6429872495446266,0.125,0.56,0.8888888888888888,0.1333333333333333,0.323529411764706,0,0.2008733624454148,0.2317971224360964,0.0323019381162869,0.7557251908396947,"User shows moderate screen time, moderate app switching, controlled night usage, healthy sleep pattern, high gaming activity, stable mood pattern."
0.9230769230769232,0.0,0.6666666666666666,0.4306220095693781,0.1818181818181818,0.125,0.7777777777777777,0.575,0.2794759825327511,0.8333333333333333,0.1967213114754098,0.225,0.6800000000000002,0.4444444444444445,0.0333333333333333,0.3823529411764705,1,0.2794759825327511,0.1243997630981552,0.0785845588235294,0.3358778625954198,"User shows moderate screen time, frequent app switching, controlled night usage, healthy sleep pattern, stable mood pattern."
0.5,0.5,1.0,0.6028708133971292,0.6363636363636364,0.275,0.711111111111111,0.575,0.8558951965065502,0.9259259259259258,0.6047358834244081,0.575,0.4400000000000001,0.8888888888888888,0.7333333333333334,0.7058823529411766,0,0.8558951965065503,0.054635942346237,0.1567431850789096,0.5496183206106872,"User shows moderate screen time, frequent app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, stable mood pattern."
0.7884615384615385,0.0,0.6666666666666666,0.3588516746411483,0.1272727272727272,0.025,0.2222222222222222,0.8625,0.6812227074235808,0.9814814814814814,0.8433515482695811,0.95,0.8600000000000001,0.7777777777777777,0.6,0.6764705882352939,2,0.6812227074235808,0.0415010529407117,0.3758459135866736,0.0916030534351144,"User shows low screen time, frequent app switching, high late night usage, healthy sleep pattern, stable mood pattern."
0.5192307692307692,0.0,1.0,0.6459330143540671,0.4909090909090909,0.375,0.911111111111111,0.65,0.3406113537117904,0.2777777777777778,0.795992714025501,0.6,0.1599999999999999,0.7777777777777777,0.3333333333333333,0.4705882352941177,0,0.3406113537117904,0.1509488120739956,0.1550493029581774,0.5877862595419848,"User shows moderate screen time, low app switching, controlled night usage, poor sleep pattern, stable mood pattern."
0.2884615384615385,0.5,1.0,0.6507177033492821,0.6545454545454544,0.5,0.4666666666666666,0.7375,0.5109170305676856,0.6111111111111112,0.6229508196721312,0.875,0.0999999999999999,0.1111111111111111,0.6,0.8235294117647061,0,0.5109170305676857,0.1038549138976989,0.224814063556457,0.5419847328244275,"User shows moderate screen time, moderate app switching, high late night usage, poor sleep pattern, heavy social media engagement, possible emotional imbalance."
0.2692307692307692,1.0,0.0,0.492822966507177,0.5818181818181818,0.95,0.2888888888888888,0.325,0.1266375545851528,0.3703703703703703,0.663023679417122,0.675,0.3800000000000001,0.7777777777777777,0.5333333333333333,0.4411764705882355,0,0.1266375545851528,0.2510398263053705,0.214017521902378,0.5877862595419848,"User shows moderate screen time, low app switching, high late night usage, poor sleep pattern, high gaming activity, stable mood pattern."
0.8846153846153846,0.0,1.0,0.4497607655502392,0.1454545454545454,0.525,0.6444444444444444,0.425,0.1965065502183406,0.1111111111111111,0.6120218579234973,0.75,0.08,0.4444444444444445,0.7333333333333334,0.4705882352941177,2,0.1965065502183406,0.1717188918065905,0.2540106951871658,0.3969465648854963,"User shows moderate screen time, low app switching, high late night usage, poor sleep pattern, stable mood pattern."
0.9615384615384616,1.0,1.0,0.2057416267942584,0.1636363636363636,0.775,0.2222222222222222,0.0125,0.0218340611353711,0.7962962962962963,0.0273224043715847,0.225,0.14,0.5555555555555556,0.5666666666666667,0.3529411764705883,1,0.0218340611353711,0.2624282207925963,0.1241830065359477,0.3358778625954198,"User shows low screen time, frequent app switching, controlled night usage, poor sleep pattern, high gaming activity, stable mood pattern."
0.8269230769230769,0.5,0.0,0.416267942583732,0.6727272727272727,0.275,0.911111111111111,0.075,0.5807860262008734,0.5185185185185185,0.2568306010928962,0.475,0.1599999999999999,0.8888888888888888,0.6666666666666666,0.6470588235294117,0,0.5807860262008734,0.0584477784077605,0.1698823529411764,0.633587786259542,"User shows moderate screen time, moderate app switching, controlled night usage, poor sleep pattern, heavy social media engagement, stable mood pattern."
0.9807692307692308,1.0,0.3333333333333333,0.5215311004784688,0.8,0.15,0.8444444444444443,0.3875,0.3755458515283842,0.1481481481481481,0.1183970856102003,0.8,0.0,0.1111111111111111,0.5333333333333333,0.5588235294117645,0,0.3755458515283842,0.1133103217922185,0.243297318927571,0.6259541984732825,"User shows moderate screen time, low app switching, high late night usage, poor sleep pattern, heavy social media engagement, possible emotional imbalance."
0.0384615384615384,0.0,0.0,0.5406698564593302,0.9090909090909092,0.8,0.4666666666666666,0.2125,0.222707423580786,0.8888888888888888,0.1584699453551912,0.65,0.8200000000000001,1.0,0.1666666666666666,0.5294117647058822,0,0.222707423580786,0.183012622661189,0.1924425399298792,0.7404580152671756,"User shows moderate screen time, frequent app switching, high late night usage, healthy sleep pattern, heavy social media engagement, high gaming activity, stable mood pattern."
0.6923076923076923,0.0,0.0,0.5741626794258374,0.8181818181818182,0.25,0.1999999999999999,0.8125,0.0174672489082969,0.1111111111111111,0.3369763205828779,0.025,0.9000000000000001,0.0,0.8666666666666667,0.4705882352941177,2,0.0174672489082969,0.5903190787373083,0.0070737155621742,0.4427480916030535,"User shows moderate screen time, low app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, possible emotional imbalance."
0.9615384615384616,0.0,0.6666666666666666,0.770334928229665,0.9818181818181818,0.875,0.4888888888888889,0.675,0.9301310043668124,0.2407407407407407,0.0692167577413479,0.675,0.04,0.1111111111111111,0.3999999999999999,0.6764705882352939,0,0.9301310043668124,0.0647130387227025,0.1516405557197754,0.801526717557252,"User shows high screen time, low app switching, high late night usage, poor sleep pattern, heavy social media engagement, high gaming activity, possible emotional imbalance."
0.1153846153846153,0.5,0.6666666666666666,0.4832535885167464,0.4,0.175,0.1555555555555555,0.975,0.1746724890829694,0.537037037037037,0.5555555555555556,0.2,0.24,0.1111111111111111,0.1999999999999999,0.5,2,0.1746724890829694,0.1990945378803713,0.0643250105797714,0.2290076335877862,"User shows moderate screen time, moderate app switching, controlled night usage, poor sleep pattern, possible emotional imbalance."
0.3846153846153846,0.0,0.0,0.6076555023923444,0.3272727272727272,0.85,0.2666666666666666,0.8875,0.6419213973799126,0.4259259259259259,0.7759562841530055,0.925,0.3400000000000001,0.7777777777777777,0.9666666666666666,0.5588235294117645,0,0.6419213973799127,0.0765288746035462,0.2506238859180035,0.4427480916030534,"User shows moderate screen time, moderate app switching, high late night usage, poor sleep pattern, high gaming activity, stable mood pattern."
0.1538461538461538,0.5,0.6666666666666666,0.569377990430622,0.0363636363636363,0.775,0.4888888888888889,0.975,0.6419213973799126,0.9259259259259258,0.987249544626594,0.925,0.8,0.6666666666666665,0.6666666666666666,0.6470588235294117,0,0.6419213973799127,0.0716330700951488,0.2633945297864369,0.3740458015267175,"User shows moderate screen time, frequent app switching, high late night usage, healthy sleep pattern, high gaming activity, stable mood pattern."
0.7307692307692308,1.0,0.0,0.3157894736842105,0.4545454545454545,0.6,0.0222222222222222,0.3625,0.7248908296943232,0.6111111111111112,0.1147540983606557,0.85,0.24,0.1111111111111111,0.9333333333333332,0.5,0,0.7248908296943232,0.0333535077056274,0.3653846153846154,0.3358778625954198,"User shows low screen time, moderate app switching, high late night usage, poor sleep pattern, possible emotional imbalance."
0.3269230769230769,0.0,0.6666666666666666,0.6794258373205742,0.6545454545454544,0.85,0.7555555555555555,0.4875,0.1266375545851528,0.1296296296296296,0.1530054644808743,0.2,0.4000000000000001,0.1111111111111111,0.2333333333333333,0.2647058823529411,0,0.1266375545851528,0.3312331041529194,0.049673202614379,0.7480916030534351,"User shows moderate screen time, low app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, high gaming activity, possible emotional imbalance."
0.0576923076923077,0.0,1.0,0.4545454545454546,0.8181818181818182,0.325,0.1999999999999999,0.375,0.205240174672489,1.0,0.4681238615664845,0.125,0.9800000000000002,0.8888888888888888,0.6333333333333333,0.323529411764706,2,0.2052401746724891,0.1676412364473238,0.042016806722689,0.465648854961832,"User shows moderate screen time, frequent app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, stable mood pattern."
0.4615384615384615,0.0,0.6666666666666666,0.6507177033492821,0.2727272727272727,0.175,0.8666666666666667,0.9625,0.9082969432314412,0.0,0.5428051001821494,0.9,0.8200000000000001,0.1111111111111111,0.4333333333333333,0.7058823529411766,0,0.9082969432314412,0.0553021414102054,0.231237322515213,0.4198473282442748,"User shows moderate screen time, low app switching, high late night usage, healthy sleep pattern, possible emotional imbalance."
0.25,1.0,0.6666666666666666,0.2870813397129187,0.509090909090909,0.15,0.0222222222222222,0.4,0.8165938864628821,0.6111111111111112,0.1038251366120218,0.475,0.0999999999999999,0.8888888888888888,0.0333333333333333,0.5882352941176472,0,0.8165938864628821,0.0251700023087238,0.2166866746698679,0.2213740458015267,"User shows low screen time, moderate app switching, controlled night usage, poor sleep pattern, stable mood pattern."
0.9423076923076924,0.0,1.0,0.3732057416267942,0.6545454545454544,0.275,0.5333333333333332,0.1125,0.5327510917030568,0.3518518518518518,0.204007285974499,0.875,0.3199999999999998,0.5555555555555556,0.4666666666666666,0.5,0,0.5327510917030568,0.0578828778875608,0.3372210953346856,0.4961832061068703,"User shows low screen time, low app switching, high late night usage, poor sleep pattern, heavy social media engagement, stable mood pattern."
0.1538461538461538,0.5,0.0,0.4497607655502392,0.5454545454545454,0.45,0.7777777777777777,0.25,0.6550218340611353,0.5555555555555556,0.1548269581056466,0.85,0.5800000000000001,0.0,0.3333333333333333,0.6176470588235294,0,0.6550218340611355,0.0550238385721429,0.2878787878787879,0.5877862595419848,"User shows moderate screen time, moderate app switching, high late night usage, healthy sleep pattern, possible emotional imbalance."
0.4807692307692308,1.0,0.6666666666666666,0.4114832535885168,0.2727272727272727,0.875,0.2444444444444444,0.425,0.4497816593886462,0.2592592592592593,0.4881602914389799,0.85,0.6800000000000002,1.0,0.0999999999999999,0.4411764705882355,0,0.4497816593886463,0.0761932751009545,0.3064516129032258,0.4198473282442748,"User shows moderate screen time, low app switching, high late night usage, healthy sleep pattern, high gaming activity, stable mood pattern."
1.0,1.0,0.6666666666666666,0.5885167464114833,0.8,0.1,0.711111111111111,0.6,0.8165938864628821,0.2592592592592593,0.9307832422586522,0.225,0.6400000000000001,0.5555555555555556,0.7333333333333334,0.3823529411764705,0,0.8165938864628821,0.0563101434847321,0.062477164778955,0.5648854961832062,"User shows moderate screen time, low app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, stable mood pattern."
0.0192307692307692,1.0,1.0,0.6028708133971292,0.1818181818181818,0.925,0.711111111111111,0.6125,0.7729257641921398,0.9259259259259258,0.2222222222222222,0.65,0.08,0.0,0.5333333333333333,0.6764705882352939,0,0.7729257641921398,0.0616374692238376,0.1771879483500717,0.5572519083969466,"User shows moderate screen time, frequent app switching, high late night usage, poor sleep pattern, high gaming activity, possible emotional imbalance."
0.3653846153846153,1.0,1.0,0.799043062200957,0.9090909090909092,0.925,0.6444444444444444,0.7625,0.5021834061135371,0.6111111111111112,0.8506375227686703,0.95,1.0,0.5555555555555556,0.0333333333333333,0.9117647058823528,0,0.5021834061135372,0.1290867759436944,0.2071736011477762,0.8396946564885497,"User shows high screen time, moderate app switching, high late night usage, healthy sleep pattern, heavy social media engagement, high gaming activity, stable mood pattern."
0.5192307692307692,1.0,1.0,0.7033492822966507,0.9454545454545454,0.725,0.3555555555555555,0.65,0.0524017467248908,0.074074074074074,0.1948998178506375,0.325,0.18,0.0,0.2333333333333333,0.323529411764706,0,0.0524017467248908,0.5268872552339633,0.078537360890302,0.6946564885496183,"User shows high screen time, low app switching, controlled night usage, poor sleep pattern, heavy social media engagement, high gaming activity, possible emotional imbalance."
0.8846153846153846,0.5,0.3333333333333333,0.631578947368421,0.3636363636363636,0.9,0.7777777777777777,0.4875,0.4759825327510917,0.9814814814814814,0.4043715846994535,0.65,0.18,0.5555555555555556,0.9666666666666666,0.5,0,0.4759825327510917,0.1082103787780792,0.1709342560553633,0.648854961832061,"User shows moderate screen time, frequent app switching, high late night usage, poor sleep pattern, high gaming activity, stable mood pattern."
0.1153846153846153,1.0,1.0,0.3684210526315789,0.3818181818181818,0.775,0.6222222222222222,0.025,0.9912663755458516,0.3888888888888888,0.7449908925318762,0.375,0.24,1.0,0.7333333333333334,0.4705882352941177,0,0.9912663755458516,0.025201891854219,0.1457800511508951,0.5648854961832062,"User shows low screen time, low app switching, controlled night usage, poor sleep pattern, high gaming activity, stable mood pattern."
0.8269230769230769,0.0,0.0,0.6555023923444976,0.7454545454545454,0.525,0.6000000000000001,0.7,0.8777292576419213,1.0,0.4444444444444445,0.275,0.4199999999999999,0.2222222222222222,0.9333333333333332,0.3529411764705883,0,0.8777292576419214,0.0580869082965764,0.0702521008403361,0.6335877862595419,"User shows moderate screen time, frequent app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, possible emotional imbalance."
0.1346153846153846,1.0,0.6666666666666666,0.3971291866028708,0.4545454545454545,0.6,0.8222222222222222,0.0875,0.1615720524017467,0.2037037037037037,0.4025500910746812,0.825,0.3199999999999998,0.5555555555555556,0.5666666666666667,0.3823529411764705,0,0.1615720524017467,0.1784333572373863,0.3048128342245989,0.6106870229007635,"User shows low screen time, low app switching, high late night usage, poor sleep pattern, stable mood pattern."
0.8846153846153846,1.0,0.6666666666666666,0.3253588516746411,0.0363636363636363,0.625,0.2444444444444444,0.475,0.1659388646288209,0.8148148148148148,0.5974499089253188,0.2,0.52,0.2222222222222222,0.8333333333333333,0.4411764705882355,1,0.165938864628821,0.1489598129131624,0.0843507214206437,0.2442748091603054,"User shows low screen time, frequent app switching, controlled night usage, healthy sleep pattern, high gaming activity, possible emotional imbalance."
0.653846153846154,1.0,0.3333333333333333,0.6363636363636365,0.9272727272727272,0.125,0.2222222222222222,0.9,0.4454148471615721,0.5555555555555556,0.7686703096539163,0.1,0.92,1.0,0.5,0.3823529411764705,0,0.4454148471615721,0.1162475813012456,0.0261437908496732,0.4580152671755725,"User shows moderate screen time, moderate app switching, controlled night usage, healthy sleep pattern, heavy social media engagement, stable mood pattern."
0.25,1.0,0.6666666666666666,0.4688995215311004,0.4363636363636363,0.2,0.3777777777777778,0.6,0.851528384279476,0.9814814814814814,0.4444444444444445,0.275,0.04,0.5555555555555556,0.5,0.3823529411764705,0,0.8515283842794761,0.041646267481215,0.0903979238754325,0.3282442748091603,"User shows moderate screen time, frequent app switching, controlled night usage, poor sleep pattern, stable mood pattern."
0.3076923076923077,1.0,0.6666666666666666,0.200956937799043,0.2,0.525,0.0666666666666666,0.2,0.6375545851528384,0.5185185185185185,0.989071038251366,0.45,0.3800000000000001,0.5555555555555556,0.1999999999999999,0.6470588235294117,2,0.6375545851528385,0.0247674684051085,0.2514705882352941,0.2213740458015267,"User shows low screen time, moderate app switching, controlled night usage, poor sleep pattern, stable mood pattern."
