Age,Gender,Occupation,ScreenTime,SocialMedia,Gaming,Streaming,WorkEducation,Unlocks,AppSwitching,Notifications,LateNightUsage,SleepHours,MoodScore,PhysicalActivity,HeartRate,AddictionLevel,TouchFrequency,SessionInterval,NightUsageRatio,EngagementScore
0.9615384615384615,1.0,1.0,0.2057416267942584,0.1636363636363636,0.775,0.2222222222222222,0.0125,0.021834061135371174,0.7962962962962963,0.027322404371584702,0.225,0.14,0.5555555555555556,0.5666666666666667,0.3529411764705883,1,0.021834061135371174,0.26242822079259637,0.12418300653594773,0.33587786259541985
0.8269230769230769,0.5,0.0,0.41626794258373206,0.6727272727272727,0.275,0.911111111111111,0.075,0.5807860262008734,0.5185185185185185,0.2568306010928962,0.475,0.15999999999999992,0.8888888888888888,0.6666666666666666,0.6470588235294117,0,0.5807860262008734,0.05844777840776052,0.16988235294117646,0.633587786259542
0.9807692307692308,1.0,0.3333333333333333,0.5215311004784688,0.8,0.15,0.8444444444444443,0.3875,0.37554585152838427,0.14814814814814814,0.11839708561020036,0.8,0.0,0.1111111111111111,0.5333333333333333,0.5588235294117645,0,0.37554585152838427,0.11331032179221853,0.24329731892757106,0.6259541984732825
0.03846153846153849,0.0,0.0,0.5406698564593302,0.9090909090909091,0.8,0.4666666666666666,0.2125,0.22270742358078605,0.8888888888888888,0.15846994535519127,0.65,0.8200000000000001,1.0,0.16666666666666666,0.5294117647058822,0,0.22270742358078602,0.18301262266118903,0.19244253992987925,0.7404580152671756
0.6923076923076923,0.0,0.0,0.5741626794258374,0.8181818181818182,0.25,0.19999999999999996,0.8125,0.017467248908296942,0.1111111111111111,0.33697632058287796,0.025,0.9000000000000001,0.0,0.8666666666666667,0.47058823529411775,2,0.017467248908296942,0.5903190787373083,0.007073715562174237,0.4427480916030535
0.9615384615384615,0.0,0.6666666666666666,0.770334928229665,0.9818181818181818,0.875,0.4888888888888889,0.675,0.9301310043668123,0.24074074074074073,0.0692167577413479,0.675,0.040000000000000036,0.1111111111111111,0.39999999999999997,0.6764705882352939,0,0.9301310043668123,0.06471303872270259,0.1516405557197754,0.801526717557252
0.11538461538461536,0.5,0.6666666666666666,0.48325358851674644,0.4,0.175,0.15555555555555556,0.975,0.17467248908296945,0.537037037037037,0.5555555555555556,0.2,0.24,0.1111111111111111,0.19999999999999998,0.5,2,0.17467248908296942,0.19909453788037138,0.06432501057977148,0.22900763358778628
0.38461538461538464,0.0,0.0,0.6076555023923444,0.32727272727272727,0.85,0.26666666666666666,0.8875,0.6419213973799126,0.42592592592592593,0.7759562841530055,0.925,0.3400000000000001,0.7777777777777777,0.9666666666666666,0.5588235294117645,0,0.6419213973799127,0.07652887460354627,0.25062388591800355,0.4427480916030534
0.15384615384615385,0.5,0.6666666666666666,0.569377990430622,0.03636363636363635,0.775,0.4888888888888889,0.975,0.6419213973799126,0.9259259259259258,0.9872495446265939,0.925,0.8,0.6666666666666665,0.6666666666666666,0.6470588235294117,0,0.6419213973799127,0.07163307009514888,0.2633945297864369,0.3740458015267175
0.7307692307692308,1.0,0.0,0.31578947368421056,0.4545454545454545,0.6,0.022222222222222227,0.3625,0.7248908296943232,0.6111111111111112,0.11475409836065574,0.85,0.24,0.1111111111111111,0.9333333333333332,0.5,0,0.7248908296943232,0.03335350770562749,0.3653846153846154,0.33587786259541985
0.3269230769230769,0.0,0.6666666666666666,0.6794258373205742,0.6545454545454544,0.85,0.7555555555555555,0.4875,0.12663755458515286,0.12962962962962962,0.15300546448087432,0.2,0.40000000000000013,0.1111111111111111,0.2333333333333333,0.2647058823529411,0,0.12663755458515283,0.33123310415291946,0.04967320261437909,0.7480916030534351
0.05769230769230771,0.0,1.0,0.45454545454545464,0.8181818181818182,0.325,0.19999999999999996,0.375,0.20524017467248906,1.0,0.4681238615664845,0.125,0.9800000000000002,0.8888888888888888,0.6333333333333333,0.32352941176470607,2,0.2052401746724891,0.1676412364473238,0.04201680672268907,0.46564885496183206
0.4615384615384615,0.0,0.6666666666666666,0.6507177033492821,0.2727272727272727,0.175,0.8666666666666667,0.9625,0.9082969432314411,0.0,0.5428051001821494,0.9,0.8200000000000001,0.1111111111111111,0.43333333333333335,0.7058823529411766,0,0.9082969432314412,0.05530214141020549,0.231237322515213,0.41984732824427484
0.25,1.0,0.6666666666666666,0.2870813397129187,0.509090909090909,0.15,0.022222222222222227,0.4,0.8165938864628821,0.6111111111111112,0.10382513661202188,0.475,0.09999999999999998,0.8888888888888888,0.03333333333333333,0.5882352941176472,0,0.8165938864628821,0.02517000230872387,0.2166866746698679,0.22137404580152673
0.9423076923076923,0.0,1.0,0.37320574162679426,0.6545454545454544,0.275,0.5333333333333332,0.1125,0.5327510917030568,0.35185185185185186,0.20400728597449908,0.875,0.31999999999999984,0.5555555555555556,0.4666666666666666,0.5,0,0.5327510917030568,0.05788287788756084,0.3372210953346856,0.4961832061068703
0.15384615384615385,0.5,0.0,0.4497607655502392,0.5454545454545454,0.45,0.7777777777777777,0.25,0.6550218340611353,0.5555555555555556,0.15482695810564662,0.85,0.5800000000000001,0.0,0.3333333333333333,0.6176470588235294,0,0.6550218340611355,0.0550238385721429,0.2878787878787879,0.5877862595419848
0.4807692307692308,1.0,0.6666666666666666,0.41148325358851684,0.2727272727272727,0.875,0.24444444444444446,0.425,0.4497816593886462,0.2592592592592593,0.48816029143897993,0.85,0.6800000000000002,1.0,0.09999999999999999,0.4411764705882355,0,0.44978165938864634,0.0761932751009545,0.3064516129032258,0.41984732824427484
1.0,1.0,0.6666666666666666,0.5885167464114833,0.8,0.1,0.711111111111111,0.6,0.8165938864628821,0.2592592592592593,0.9307832422586522,0.225,0.6400000000000001,0.5555555555555556,0.7333333333333334,0.38235294117647056,0,0.8165938864628821,0.05631014348473213,0.062477164778955055,0.5648854961832062
0.019230769230769218,1.0,1.0,0.6028708133971292,0.1818181818181818,0.925,0.711111111111111,0.6125,0.7729257641921398,0.9259259259259258,0.2222222222222222,0.65,0.08000000000000007,0.0,0.5333333333333333,0.6764705882352939,0,0.7729257641921398,0.06163746922383761,0.17718794835007176,0.5572519083969466
0.36538461538461536,1.0,1.0,0.799043062200957,0.9090909090909091,0.925,0.6444444444444444,0.7625,0.5021834061135371,0.6111111111111112,0.8506375227686703,0.95,1.0,0.5555555555555556,0.03333333333333333,0.9117647058823528,0,0.5021834061135372,0.12908677594369447,0.2071736011477762,0.8396946564885497
0.5192307692307692,1.0,1.0,0.7033492822966507,0.9454545454545454,0.725,0.35555555555555557,0.65,0.05240174672489083,0.07407407407407407,0.19489981785063754,0.325,0.18000000000000005,0.0,0.2333333333333333,0.32352941176470607,0,0.05240174672489081,0.5268872552339633,0.07853736089030207,0.6946564885496183
0.8846153846153846,0.5,0.3333333333333333,0.631578947368421,0.36363636363636365,0.9,0.7777777777777777,0.4875,0.4759825327510917,0.9814814814814814,0.40437158469945356,0.65,0.18000000000000005,0.5555555555555556,0.9666666666666666,0.5,0,0.4759825327510917,0.10821037877807924,0.17093425605536333,0.648854961832061
0.11538461538461536,1.0,1.0,0.3684210526315789,0.38181818181818183,0.775,0.6222222222222222,0.025,0.9912663755458515,0.38888888888888884,0.7449908925318762,0.375,0.24,1.0,0.7333333333333334,0.47058823529411775,0,0.9912663755458515,0.025201891854219005,0.14578005115089515,0.5648854961832062
0.8269230769230769,0.0,0.0,0.6555023923444976,0.7454545454545454,0.525,0.6000000000000001,0.7,0.8777292576419213,1.0,0.4444444444444445,0.275,0.41999999999999993,0.2222222222222222,0.9333333333333332,0.3529411764705883,0,0.8777292576419214,0.05808690829657646,0.07025210084033615,0.6335877862595419
0.13461538461538464,1.0,0.6666666666666666,0.39712918660287083,0.4545454545454545,0.6,0.8222222222222222,0.0875,0.1615720524017467,0.2037037037037037,0.4025500910746812,0.825,0.31999999999999984,0.5555555555555556,0.5666666666666667,0.38235294117647056,0,0.16157205240174674,0.17843335723738632,0.3048128342245989,0.6106870229007635
0.8846153846153846,1.0,0.6666666666666666,0.3253588516746411,0.03636363636363635,0.625,0.24444444444444446,0.475,0.16593886462882096,0.8148148148148148,0.5974499089253188,0.2,0.52,0.2222222222222222,0.8333333333333333,0.4411764705882355,1,0.165938864628821,0.1489598129131624,0.08435072142064375,0.2442748091603054
0.653846153846154,1.0,0.3333333333333333,0.6363636363636365,0.9272727272727271,0.125,0.2222222222222222,0.9,0.4454148471615721,0.5555555555555556,0.7686703096539163,0.1,0.9199999999999999,1.0,0.5,0.38235294117647056,0,0.4454148471615721,0.11624758130124568,0.026143790849673203,0.4580152671755725
0.25,1.0,0.6666666666666666,0.4688995215311004,0.4363636363636363,0.2,0.3777777777777778,0.6,0.851528384279476,0.9814814814814814,0.4444444444444445,0.275,0.040000000000000036,0.5555555555555556,0.5,0.38235294117647056,0,0.8515283842794761,0.04164626748121501,0.09039792387543254,0.3282442748091603
0.30769230769230776,1.0,0.6666666666666666,0.20095693779904306,0.20000000000000004,0.525,0.06666666666666668,0.2,0.6375545851528384,0.5185185185185185,0.9890710382513661,0.45,0.3800000000000001,0.5555555555555556,0.19999999999999998,0.6470588235294117,2,0.6375545851528385,0.02476746840510851,0.2514705882352941,0.22137404580152673
0.6730769230769231,0.5,0.0,0.5023923444976077,0.5636363636363636,0.125,0.3333333333333333,0.8125,0.7816593886462881,0.38888888888888884,0.13661202185792348,0.8,0.9800000000000002,0.6666666666666665,0.7999999999999999,0.6470588235294117,0,0.7816593886462883,0.0500425722131165,0.25010283833813246,0.3435114503816794
0.9423076923076923,0.5,0.6666666666666666,0.4497607655502392,0.21818181818181817,0.975,0.39999999999999997,0.3,0.7336244541484715,0.8703703703703703,0.6903460837887068,0.225,0.24,0.5555555555555556,0.5,0.47058823529411775,0,0.7336244541484717,0.04803801225606714,0.07620320855614975,0.48091603053435117
0.75,1.0,0.0,0.45933014354066987,0.20000000000000004,0.5,0.4888888888888889,0.575,0.5283842794759825,0.12962962962962962,0.1639344262295082,0.9,0.8200000000000001,0.5555555555555556,0.19999999999999998,0.2941176470588234,2,0.5283842794759825,0.07145206323832434,0.30026338893766463,0.3587786259541985
0.05769230769230771,0.5,0.3333333333333333,0.507177033492823,0.5454545454545454,0.375,0.24444444444444446,0.6375,0.39737991266375544,0.6666666666666666,0.5482695810564664,0.55,0.40000000000000013,0.5555555555555556,0.43333333333333335,0.2941176470588234,0,0.3973799126637555,0.10467975052683115,0.1707516339869281,0.38167938931297707
0.019230769230769218,0.0,0.0,0.6076555023923444,0.4,0.15,0.911111111111111,0.725,0.11353711790393013,0.5,0.9781420765027322,0.725,0.9199999999999999,0.8888888888888888,0.4666666666666666,0.5882352941176472,0,0.11353711790393012,0.32073316597320756,0.1964349376114082,0.48091603053435117
0.09615384615384615,1.0,1.0,0.25837320574162675,0.5818181818181818,0.425,0.28888888888888886,0.0625,0.6550218340611353,0.37037037037037035,0.19307832422586518,0.25,0.6400000000000001,0.6666666666666665,0.03333333333333333,0.5294117647058822,0,0.6550218340611355,0.03097427256598039,0.12148337595907929,0.4274809160305344
0.7884615384615385,0.0,1.0,0.8038277511961724,0.9999999999999999,0.3,0.8444444444444443,0.85,0.5502183406113537,0.1851851851851852,0.37340619307832423,0.85,0.9000000000000001,0.7777777777777777,0.7333333333333334,0.5882352941176472,0,0.5502183406113538,0.11875518848847358,0.1844660194174757,0.7557251908396947
0.05769230769230771,0.0,0.3333333333333333,0.33014354066985646,0.8545454545454546,0.1,0.4444444444444445,0.1125,0.07860262008733625,0.1851851851851852,0.7176684881602915,0.025,0.6400000000000001,0.1111111111111111,0.03333333333333333,0.23529411764705888,1,0.07860262008733623,0.23738429773040978,0.010445299615173173,0.4961832061068704
0.5384615384615385,1.0,0.6666666666666666,0.35885167464114837,0.0,0.975,0.711111111111111,0.1,0.3449781659388646,0.40740740740740744,0.012750455373406203,0.2,0.9000000000000001,0.2222222222222222,0.5666666666666667,0.38235294117647056,1,0.34497816593886466,0.08756891376998235,0.07912545549193128,0.4961832061068704
0.3269230769230769,0.0,0.0,0.2679425837320575,0.054545454545454564,0.275,0.1111111111111111,0.4625,0.7074235807860262,0.7592592592592593,0.02550091074681239,0.775,0.9000000000000001,0.1111111111111111,0.6333333333333333,0.5,2,0.7074235807860263,0.02886500735068582,0.3685857321652065,0.09923664122137407
0.4807692307692308,0.0,1.0,0.492822966507177,0.6181818181818182,0.7,0.5555555555555556,0.375,0.5764192139737991,0.22222222222222218,0.34972677595628415,0.075,0.30000000000000004,0.4444444444444445,0.03333333333333333,0.4411764705882355,0,0.5764192139737991,0.06970114723766857,0.023779724655819776,0.6183206106870229
0.8269230769230769,0.0,0.0,0.3684210526315789,0.6181818181818182,0.1,0.9555555555555555,0.05,0.3799126637554585,0.7777777777777778,0.9107468123861566,0.6,0.8399999999999999,0.7777777777777777,0.3333333333333333,0.5294117647058822,2,0.3799126637554585,0.0816286709664602,0.23324808184143223,0.5725190839694657
0.6346153846153846,1.0,1.0,0.6220095693779906,0.8727272727272727,0.925,0.6666666666666665,0.1625,0.5764192139737991,0.4814814814814815,0.009107468123861567,0.725,0.8399999999999999,0.4444444444444445,0.7666666666666666,0.4117647058823528,0,0.5764192139737991,0.08784442276878823,0.19292717086834735,0.8320610687022901
0.17307692307692307,1.0,0.0,0.5598086124401913,0.6363636363636364,0.6,0.8222222222222222,0.4375,0.4017467248908297,0.40740740740740744,0.20765027322404372,0.575,0.7,0.1111111111111111,0.13333333333333333,0.32352941176470607,0,0.40174672489082974,0.11359942975839138,0.16584440227703984,0.6870229007633589
0.6730769230769231,0.0,0.6666666666666666,0.507177033492823,0.23636363636363636,0.65,0.26666666666666666,0.825,0.021834061135371174,0.9259259259259258,0.11839708561020036,0.1,0.24,0.1111111111111111,0.5,0.23529411764705888,2,0.021834061135371174,0.5115493502006626,0.031045751633986932,0.3435114503816794
0.25,1.0,0.3333333333333333,0.4354066985645933,0.4727272727272728,0.775,0.7999999999999998,0.125,0.17467248908296945,0.5925925925925926,0.17122040072859745,0.6,0.09999999999999998,1.0,0.09999999999999999,0.5,0,0.17467248908296942,0.1822401289170362,0.2079343365253078,0.6641221374045803
0.5769230769230769,1.0,0.6666666666666666,0.4354066985645933,0.8,0.6,0.35555555555555557,0.1,0.17467248908296945,0.962962962962963,0.32786885245901637,0.6,0.6199999999999999,0.1111111111111111,0.9666666666666666,0.6470588235294117,0,0.17467248908296942,0.1822401289170362,0.2079343365253078,0.5954198473282444
0.9038461538461537,0.0,0.0,0.660287081339713,0.9272727272727271,0.075,0.4888888888888889,0.8,0.7903930131004366,0.462962962962963,0.03278688524590165,0.475,0.6599999999999999,0.3333333333333333,0.2333333333333333,0.5,0,0.7903930131004367,0.06616164500717511,0.12065508021390373,0.5343511450381679
0.2692307692307692,1.0,1.0,0.3684210526315789,0.23636363636363636,0.425,0.17777777777777776,0.4875,0.7467248908296943,0.7777777777777778,0.9544626593806922,0.375,0.9800000000000002,1.0,0.43333333333333335,0.7058823529411766,0,0.7467248908296944,0.03789791715447328,0.14578005115089515,0.24427480916030533
0.13461538461538464,0.5,1.0,0.4258373205741626,0.5454545454545454,0.25,0.4888888888888889,0.3625,0.20524017467248906,0.6481481481481481,0.2240437158469945,0.25,0.40000000000000013,0.4444444444444445,0.43333333333333335,0.4411764705882355,2,0.2052401746724891,0.15856959868176393,0.08800370541917554,0.4274809160305344
